"idhod","hodnota","stapro_kod","mj_cis","mj_kod","typosoby_kod","odvetvi_cis","odvetvi_kod","rok","ctvrtleti","uzemi_cis","uzemi_kod","stapro_txt","mj_txt","typosoby_txt","odvetvi_txt"
"763234566","214.5","316","78","80403","100","5103","F","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"763234581","510.6","316","78","80403","100","5103","G","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"763234596","256.3","316","78","80403","100","5103","H","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"763234611","117.6","316","78","80403","100","5103","I","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"763234641","73.2","316","78","80403","100","5103","K","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"763235736","253.7","316","78","80403","200","5103","H","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"763235751","112.1","316","78","80403","200","5103","I","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"763235766","103.6","316","78","80403","200","5103","J","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"763234656","46.1","316","78","80403","100","5103","L","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"763234671","174","316","78","80403","100","5103","M","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"763234626","106.2","316","78","80403","100","5103","J","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"763234686","199","316","78","80403","100","5103","N","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"763235781","70.6","316","78","80403","200","5103","K","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"763235796","44.1","316","78","80403","200","5103","L","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"763235811","164.3","316","78","80403","200","5103","M","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"763235826","187.5","316","78","80403","200","5103","N","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"763234701","293.3","316","78","80403","100","5103","O","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"763234716","310.8","316","78","80403","100","5103","P","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"763234731","304.9","316","78","80403","100","5103","Q","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"763234746","53.5","316","78","80403","100","5103","R","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"763234761","49.6","316","78","80403","100","5103","S","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"763235841","288.9","316","78","80403","200","5103","O","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"763235856","279.1","316","78","80403","200","5103","P","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"763235871","286.7","316","78","80403","200","5103","Q","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zdravotní a sociální péče"
"763235886","50.6","316","78","80403","200","5103","R","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"763235901","44.1","316","78","80403","200","5103","S","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
"763235631","97.8","316","78","80403","200","5103","A","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"763235646","28.9","316","78","80403","200","5103","B","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"763235661","1115.4","316","78","80403","200","5103","C","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"763235676","29.5","316","78","80403","200","5103","D","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"763235691","50.8","316","78","80403","200","5103","E","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"763235706","211.5","316","78","80403","200","5103","F","2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"786864160","3909.6","316","78","80403","200",,,"2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"786864172","4046.7","316","78","80403","100",,,"2015","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"763234489","100.1","316","78","80403","100","5103","A","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zemědělství, lesnictví, rybářství"
"763234504","29.2","316","78","80403","100","5103","B","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"763234519","1103.7","316","78","80403","100","5103","C","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"763234534","29.6","316","78","80403","100","5103","D","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"763234549","51.5","316","78","80403","100","5103","E","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"763235719","481.5","316","78","80403","200","5103","G","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"763234564","213","316","78","80403","100","5103","F","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"763234579","501.1","316","78","80403","100","5103","G","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"763234594","250.6","316","78","80403","100","5103","H","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"763234609","117.3","316","78","80403","100","5103","I","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"763234639","73.1","316","78","80403","100","5103","K","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"763235734","247.4","316","78","80403","200","5103","H","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"763235749","112.2","316","78","80403","200","5103","I","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"763235764","102.3","316","78","80403","200","5103","J","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"763234654","45.1","316","78","80403","100","5103","L","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"763234669","169.8","316","78","80403","100","5103","M","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"763234624","104.7","316","78","80403","100","5103","J","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"763234684","190.5","316","78","80403","100","5103","N","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"763235779","70.6","316","78","80403","200","5103","K","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"763235794","43.3","316","78","80403","200","5103","L","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"763235809","160.7","316","78","80403","200","5103","M","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"763235824","179.6","316","78","80403","200","5103","N","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"763234699","294","316","78","80403","100","5103","O","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"763234714","309.4","316","78","80403","100","5103","P","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"763234729","299.9","316","78","80403","100","5103","Q","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"763234744","53.4","316","78","80403","100","5103","R","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"763234759","49.6","316","78","80403","100","5103","S","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"763235839","289.3","316","78","80403","200","5103","O","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"763235854","277.5","316","78","80403","200","5103","P","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"763235869","281.8","316","78","80403","200","5103","Q","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zdravotní a sociální péče"
"763235884","50.5","316","78","80403","200","5103","R","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"763235899","44.4","316","78","80403","200","5103","S","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
"763235629","98.2","316","78","80403","200","5103","A","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"763235644","29.4","316","78","80403","200","5103","B","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"763235659","1092.7","316","78","80403","200","5103","C","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"763235674","29.5","316","78","80403","200","5103","D","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"763235689","50.9","316","78","80403","200","5103","E","2015","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
